mol%,MolWt,ExactMolWt,LogP,TPSA,LabuteASA,NumHAcceptors,NumHDonors,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumRings,FractionCSP3,HeavyAtomCount,RotatableBondRatio,NumBonds,NumHydroxyl,NumEster,NumCarboxylate,NumEther,NumCO,BalabanJ,BertzCT,Chi0,Chi1,Kappa1,NumDisulfide,NumCarbonate,NumArylEther,NumBenzene,NumFuran,CrosslinkingPotential,AromaticAtomRatio,Cat_MolWt,Cat_LogP,Cat_TPSA,Cat_NumHAcceptors,Cat_NumHDonors,Cat_NumRotatableBonds,Cat_NumAromaticRings,Cat_NumRings,Cat_Kappa1,Cat_Chi1,Cat_NumMetalAtoms,Cat_NumN,Cat_NumS,Cat_CoordinationPotential,Cat_N_Heterocycle,Cat_Concentration,Ratio_A,Ratio_B,Ratio_PTA,Polarity_Diff_AB,LogP_Diff_AB,Total_Crosslink_Potential,Rigidity_Flexibility_Balance,PC1,PC2,PC3,PC4,PC5,PC6
0.02,493.45200000000034,493.0096730594293,2.269600000000002,129.3342857142857,241.20675457933757,11.142857142857142,1.7142857142857142,20.142857142857142,1.1428571428571428,0.0,0.0,1.1428571428571428,0.6400742115027829,32.57142857142857,0.3227368768108056,63.85714285714285,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,4.873270856990462,1887.5113968549188,51.26781005545939,27.74287617763303,6.997635581488396,0.8571428571428571,0.0,0.0,0.5714285714285714,0.5714285714285714,0.1765911107526014,0.1561668145519077,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.02,0.2857142857142857,0.2857142857142857,0.4285714285714285,11.42999999999995,0.207299999999998,0.1765911107526014,0.5323868677905945,4.36838154794197,-1.6565882303867139,0.5977925271775026,-5.030941468941531,-0.40224026512408684,-1.0788243282286902
0.02,387.47549999999967,387.0859773860005,1.9369000000000012,105.7,183.7108777755742,9.5,1.0,15.5,0.5,0.0,0.0,0.5,0.6785714285714286,24.5,0.3297872340425531,47.0,1.0,3.0,0.0,3.0,3.0,5.371899809207351,1229.0178436942992,38.48294542366069,20.556504965883107,5.570556469438019,1.0,0.0,0.0,0.0,0.5,0.202020202020202,0.0925925925925925,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.02,0.5,0.0,0.5,60.07999999999996,1.014800000000004,0.202020202020202,0.3108465608465608,-11.544375689180617,-5.04882912912456,1.4340600842790083,-4.0119436653306115,1.0119375335389011,1.4878638085608766
0.02,441.4456363636365,441.0345746210916,1.8945272727272744,121.45090909090908,213.4889144792352,10.545454545454543,1.4545454545454546,18.454545454545453,0.7272727272727273,0.0,0.0,0.7272727272727273,0.685064935064935,28.545454545454547,0.330834114339269,56.09090909090909,1.4545454545454546,3.090909090909091,0.0,3.090909090909091,3.090909090909091,5.252621889328559,1569.8574518713483,45.59716797962041,24.412554243746943,6.1906166770403335,0.9090909090909092,0.0,0.0,0.0,0.7272727272727273,0.1937557392102846,0.1052188552188552,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.02,0.3636363636363636,0.1818181818181818,0.4545454545454545,60.07999999999996,1.014800000000004,0.1937557392102846,0.3445941752393365,-3.690612263238376,-3.5816256815615772,1.3851925587636815,-1.3122318589757604,0.6202932439922375,0.4097028426803035
0.02,506.2098000000008,505.77289130320094,1.8436800000000029,140.352,249.2225585236284,11.8,2.0,22.0,1.0,0.0,0.0,1.0,0.6928571428571428,33.400000000000006,0.3320903706953279,67.0,2.0,3.2,0.0,3.2,3.2,5.10948838547401,1978.8649816838083,54.13423504677208,29.03981337718356,6.93468892616311,0.8,0.0,0.0,0.0,1.0,0.1838383838383838,0.1203703703703703,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.02,0.2,0.4,0.4,60.07999999999996,1.014800000000004,0.1838383838383838,0.3850913125106674,5.733903847892324,-1.820981544486002,1.3265515281453013,1.9274223086500504,0.15032009653623998,-0.884090316376388
0.02,585.3660000000013,584.8975005813344,1.7815333333333363,163.4533333333333,292.89701235566446,13.333333333333332,2.6666666666666665,26.33333333333333,1.3333333333333333,0.0,0.0,1.3333333333333333,0.7023809523809523,39.333333333333336,0.333625795130511,80.33333333333333,2.6666666666666665,3.333333333333333,0.0,3.333333333333333,3.333333333333333,4.934547436318448,2478.7630736768137,64.56842812884634,34.695352318050524,7.844110563979836,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,0.1717171717171717,0.1388888888888889,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.02,0.0,0.6666666666666666,0.3333333333333333,60.07999999999996,1.014800000000004,0.1717171717171717,0.4345878136200717,17.252756872607602,0.3309168452730339,1.254879157389498,5.886999624637154,-0.42409152813220863,-2.4653930663345607
0.02,495.6474545454552,495.2598766036372,1.1715090909090926,151.68363636363634,242.6821277255228,12.0,2.1818181818181817,21.0,1.0909090909090908,0.0,0.0,1.0909090909090908,0.6428571428571428,33.27272727272727,0.3231769327404335,65.18181818181817,2.1818181818181817,3.4545454545454546,0.0,3.4545454545454546,3.4545454545454546,4.607584820835964,1925.413311298796,52.46200986235163,28.305868221745385,7.091852804822106,0.5454545454545454,0.0,0.0,0.0,1.0909090909090908,0.1910009182736455,0.1430976430976431,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.02,0.3636363636363636,0.3636363636363636,0.2727272727272727,60.07999999999996,1.014800000000004,0.1910009182736455,0.463118124408447,7.324804816755889,-2.52218580575583,4.869221594535104,-0.12827830630168624,-4.04403123375831,2.5167198281511105
0.02,457.1692941176474,456.7227648536479,2.322482352941179,116.71294117647058,222.6255757468477,10.588235294117649,1.4117647058823528,19.588235294117645,0.7058823529411764,0.0,0.0,0.7058823529411764,0.7184873949579832,29.29411764705882,0.3367740603589538,58.76470588235294,1.4117647058823528,2.9411764705882355,0.0,2.9411764705882355,2.9411764705882355,5.557737244349612,1660.5821152319886,47.8509503434623,25.52257393126687,6.191049966219011,1.0588235294117647,0.0,0.0,0.0,0.7058823529411764,0.1877599524658348,0.0925925925925925,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.02,0.2352941176470588,0.2352941176470588,0.5294117647058824,60.07999999999996,1.014800000000004,0.1877599524658348,0.2996646687348775,-3.426457737641961,-2.8862482387883746,-0.9151721354557693,0.46258577762792347,3.2697791629633777,-1.968400821688409
0.02,446.5878000000002,446.1250591224008,2.6390000000000025,107.096,217.11002395271203,10.2,1.2000000000000002,19.2,0.6000000000000001,0.0,0.0,0.6000000000000001,0.7392857142857142,28.200000000000003,0.3405132704540469,57.0,1.2000000000000002,2.8,0.0,2.8,2.8,5.819029160815864,1587.7535363136162,46.58290897576774,24.757168001385278,5.94332918560316,1.2,0.0,0.0,0.0,0.6000000000000001,0.1868686868686868,0.0787037037037037,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.02,0.2,0.2,0.6,60.07999999999996,1.014800000000004,0.1868686868686868,0.2547149684246459,-6.383054940101366,-2.986365407872321,-2.505880411203265,0.625073400708563,5.28107702206184,-3.201809000394274
0.0,441.3885714285717,440.9887687908579,1.3220571428571462,126.69714285714284,213.88036007713464,10.857142857142858,1.7142857142857142,19.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.7044897959183674,28.57142857142857,0.3365501519756839,56.428571428571416,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,5.582331850364302,1551.9318367457724,46.086292909327376,24.602140291527256,6.132003620126943,0.8571428571428571,0.0,0.0,0.0,0.5714285714285714,0.1985569985569985,0.0886243386243386,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.4285714285714285,46.93999999999994,0.9040999999999926,0.1985569985569985,0.2834467120181406,-3.680155327013056,-2.924016219489886,3.267331696466314,2.104141629199453,-0.7451979773449582,-0.7238822780908403
0.01,472.2857142857147,471.862344469715,1.870314285714288,130.45142857142855,230.5049354527557,11.142857142857142,1.7142857142857142,20.142857142857142,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6887755102040816,30.85714285714285,0.3314323316516779,61.28571428571428,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,5.18446307796925,1764.622942258234,49.6624380115974,26.616010973954857,6.5449367956702265,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.189033189033189,0.1124338624338624,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,60.07999999999996,1.014800000000004,0.189033189033189,0.3638785263209226,0.6863419318379853,-2.262747164490217,1.5677257611551445,0.2810580895721121,0.37476559814204513,-0.19535979902922235
0.03,472.2857142857147,471.862344469715,1.870314285714288,130.45142857142855,230.5049354527557,11.142857142857142,1.7142857142857142,20.142857142857142,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6887755102040816,30.85714285714285,0.3314323316516779,61.28571428571428,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,5.18446307796925,1764.622942258234,49.6624380115974,26.616010973954857,6.5449367956702265,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.189033189033189,0.1124338624338624,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.03,0.2857142857142857,0.2857142857142857,0.4285714285714285,60.07999999999996,1.014800000000004,0.189033189033189,0.3638785263209226,0.9081631713335431,-3.2237002585609624,1.1468107557832927,0.17986311402474395,0.41822741607480285,-0.21741847661654043
0.04,472.2857142857147,471.862344469715,1.870314285714288,130.45142857142855,230.5049354527557,11.142857142857142,1.7142857142857142,20.142857142857142,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6887755102040816,30.85714285714285,0.3314323316516779,61.28571428571428,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,5.18446307796925,1764.622942258234,49.6624380115974,26.616010973954857,6.5449367956702265,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.189033189033189,0.1124338624338624,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.04,0.2857142857142857,0.2857142857142857,0.4285714285714285,60.07999999999996,1.014800000000004,0.189033189033189,0.3638785263209226,1.0190737910813228,-3.7041768055963367,0.9363532530973668,0.12926562625105942,0.4399583250411825,-0.22844781541019962
0.05,472.2857142857147,471.862344469715,1.870314285714288,130.45142857142855,230.5049354527557,11.142857142857142,1.7142857142857142,20.142857142857142,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6887755102040816,30.85714285714285,0.3314323316516779,61.28571428571428,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,5.18446307796925,1764.622942258234,49.6624380115974,26.616010973954857,6.5449367956702265,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.189033189033189,0.1124338624338624,139.20200000000003,0.0413999999999999,27.63,3.0,1.0,0.0,0.0,2.0,6.011043433905771,4.9663264951887856,0.0,3.0,0.0,3.0,0.0,0.05,0.2857142857142857,0.2857142857142857,0.4285714285714285,60.07999999999996,1.014800000000004,0.189033189033189,0.3638785263209226,1.1299844108291022,-4.18465335263171,0.7258957504114399,0.0786681384773759,0.46168923400756123,-0.2394771542038584
0.01,424.538285714286,424.1450232525722,1.4616000000000036,112.59428571428568,209.61169390490863,10.0,1.7142857142857142,19.0,0.5714285714285714,0.0,0.0,0.5714285714285714,0.7330612244897958,27.42857142857143,0.3384002907360909,56.14285714285714,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,5.835633849202085,1539.5774937765143,45.94584610030945,24.42702036021545,5.498211265993213,0.8571428571428571,0.0,0.0,0.0,0.5714285714285714,0.1847543760587238,0.0978260869565217,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,96.29999999999995,1.392499999999994,0.1847543760587238,0.309901738473167,-6.505570342467521,4.5000846446186396,1.4623691551753553,2.920869800075227,-1.2416730605786634,-0.34319313523812284
0.01,451.4277142857146,451.0141274845722,1.960114285714288,116.34857142857142,223.61487410489195,10.285714285714285,1.7142857142857142,19.857142857142858,0.8571428571428571,0.0,0.0,0.8571428571428571,0.7138907175773535,29.42857142857143,0.333157129641866,60.14285714285714,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,5.395322033510968,1727.2465489562098,48.80770548829376,26.08374818550019,5.899534248385148,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.1762437377608515,0.122902074798467,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,109.43999999999996,0.3523000000000016,0.1762437377608515,0.3945578231292516,-2.5381259803177354,5.522148885328921,0.07171446023119879,0.7621609088931331,-0.5525606822842061,0.40139688286631947
0.01,445.1411428571431,444.72684768342936,2.034914285714288,108.84,221.47389528441212,9.714285714285714,1.7142857142857142,19.0,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6816326530612244,29.142857142857142,0.3267440897941757,59.28571428571428,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,5.3999782197008805,1705.5306044247343,48.06347334954673,25.780426483554614,5.8313235087174125,0.8571428571428571,0.0,0.0,0.5714285714285714,0.2857142857142857,0.1773009599096555,0.1366459627329192,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,83.15999999999997,0.6141000000000014,0.1773009599096555,0.4552893621216602,-3.1033253046442875,5.613335258438773,0.5741007573980426,-2.278072637983973,-2.2653755398828146,-0.9883215898710925
0.01,433.398285714286,433.0006176160007,1.5276571428571462,116.94285714285712,213.1080280201585,10.285714285714285,1.7142857142857142,19.57142857142857,0.5714285714285714,0.0,0.0,0.5714285714285714,0.7402040816326529,28.0,0.3447382296383598,57.0,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,5.634828541780994,1551.9258341758482,46.6135213269333,24.78688122421369,5.69361699405081,0.8571428571428571,0.0,0.0,0.0,0.5714285714285714,0.1807792207792207,0.0928571428571428,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,81.07999999999996,1.6236999999999937,0.1807792207792207,0.2808201058201058,-5.737519916784585,4.656891201774909,1.2257533995984629,3.467432310638679,-0.4056041360058164,-0.5026307673960929
0.01,460.2877142857146,459.8697218480008,2.0261714285714305,120.69714285714284,227.11120822014183,10.571428571428571,1.7142857142857142,20.428571428571427,0.8571428571428571,0.0,0.0,0.8571428571428571,0.7210335747202106,30.0,0.3394950685441349,61.0,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,5.194516726089876,1739.5948893555435,49.475380714917605,26.443609049498438,6.094939976442745,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.1722685824813484,0.1179331306990881,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,94.21999999999996,0.1211000000000019,0.1722685824813484,0.3654761904761905,-1.761887660232122,5.674067599304221,-0.19378280627953723,1.2191465795644705,0.1886524488548121,0.2745303958219673
0.01,464.29542857142894,463.874193294858,2.0759142857142883,120.69714285714284,229.7326033957796,10.571428571428571,1.7142857142857142,20.71428571428571,0.8571428571428571,0.0,0.0,0.8571428571428571,0.7244897959183673,30.285714285714285,0.339620409314354,61.85714285714285,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,5.236959769385942,1764.61693968831,50.18966642920332,26.800751906641292,6.106550169594092,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.1712554112554112,0.1166666666666666,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,94.21999999999996,0.2952000000000029,0.1712554112554112,0.3612519201228878,-1.4564488105006752,5.783423603321097,-0.35328748660807674,1.4161422190516215,0.39739397621125033,0.1382973308387653
0.01,454.0011428571431,453.58244204685786,2.1009714285714307,113.1885714285714,224.9702293996621,10.0,1.7142857142857142,19.57142857142857,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6887755102040816,29.714285714285715,0.3330820286964446,60.14285714285714,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,5.1991729122797885,1717.8789448240684,48.73114857617058,26.140287347552857,6.02672923677501,0.8571428571428571,0.0,0.0,0.5714285714285714,0.2857142857142857,0.1733258046301524,0.1316770186335403,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,67.93999999999997,0.3829000000000017,0.1733258046301524,0.4262077294685991,-2.3270869845586732,5.765253972414074,0.3086034908873051,-1.821086967312637,-1.5241624087437946,-1.115188076915445
0.01,464.8588571428575,464.439697453715,1.9018857142857173,123.3342857142857,228.57222114285796,10.857142857142858,1.7142857142857142,20.71428571428571,0.8571428571428571,0.0,0.0,0.8571428571428571,0.7174768089053802,30.285714285714285,0.3407294832826747,61.28571428571428,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,5.334126848329796,1721.515526470526,49.677411223828045,26.574210986980304,6.223680424166044,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.1696969696969696,0.1222943722943722,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,58.70999999999992,2.9334999999999933,0.1696969696969696,0.3828763828763828,-1.306336146606637,5.65682194930089,0.27183986753813155,1.5941564639240098,1.0673580987977953,-0.2960876708887303
0.01,491.74828571428606,491.3088016857152,2.400400000000002,127.08857142857144,242.57540134284125,11.142857142857142,1.7142857142857142,21.57142857142857,1.1428571428571428,0.0,0.0,1.1428571428571428,0.6983063019929379,32.285714285714285,0.3354863221884498,65.28571428571428,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,4.893815032638679,1909.1845816502207,52.53927061181235,28.23093881226505,6.625003406557978,0.8571428571428571,0.0,0.0,0.0,1.1428571428571428,0.1611863313990973,0.1473703601363175,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,71.84999999999994,1.1886999999999976,0.1611863313990973,0.4675324675324675,2.6735848383721392,6.671438148693459,-1.162824153971739,-0.7010486240314062,1.6119302693641464,0.49813389749048553
0.01,495.7560000000004,495.31327313257225,2.4501428571428594,127.08857142857144,245.196796518479,11.142857142857142,1.7142857142857142,21.85714285714285,1.1428571428571428,0.0,0.0,1.1428571428571428,0.7017625231910946,32.57142857142857,0.3356116629586688,66.14285714285714,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,4.936258075934743,1934.206631982988,53.253556326098064,28.588081669407902,6.636613599709326,0.8571428571428571,0.0,0.0,0.0,1.1428571428571428,0.1601731601731601,0.1461038961038961,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,71.84999999999994,1.0145999999999966,0.1601731601731601,0.4633081971791649,2.9851893992433225,6.777113471491448,-1.3440774115216487,-0.5715068246187348,1.749242758498997,0.38642780640123364
0.01,485.4617142857146,485.02152188457217,2.475200000000002,119.58,240.4344225223615,10.571428571428571,1.7142857142857142,20.71428571428571,1.1428571428571428,0.0,0.0,1.1428571428571428,0.6660482374768089,32.0,0.3290732823407595,64.42857142857143,1.7142857142857142,2.571428571428571,0.0,2.571428571428571,2.571428571428571,4.898471218828592,1887.468637118746,51.79503847306532,27.927617110319467,6.556792666890242,0.8571428571428571,0.0,0.0,0.5714285714285714,0.5714285714285714,0.1622435535479013,0.1611142480707698,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,45.569999999999936,0.9268999999999978,0.1622435535479013,0.528264006524876,2.1176571003545,6.757089758201337,-0.6931419206564542,-3.8427147690216428,-0.20829482491688708,-0.8547025432800357
0.01,472.2857142857147,471.862344469715,1.870314285714288,130.45142857142855,230.5049354527557,11.142857142857142,1.7142857142857142,20.142857142857142,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6887755102040816,30.85714285714285,0.3314323316516779,61.28571428571428,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,5.18446307796925,1764.622942258234,49.6624380115974,26.616010973954857,6.5449367956702265,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.189033189033189,0.1124338624338624,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,60.07999999999996,1.014800000000004,0.189033189033189,0.3638785263209226,-0.3428974530109742,3.979189843241726,4.05668391116886,0.17086310520160514,1.171843743879336,-0.7950590147196861
0.01,461.9914285714289,461.5705932217151,1.8953714285714305,122.94285714285714,225.7425614566382,10.571428571428571,1.7142857142857142,19.0,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6530612244897959,30.285714285714285,0.3248939510337686,59.57142857142857,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,5.146676220863097,1717.8849473939924,48.20392015856465,25.95554641486642,6.465115862851143,0.8571428571428571,0.0,0.0,0.5714285714285714,0.2857142857142857,0.1911035824079302,0.1274442144007361,209.51599999999996,0.5592999999999999,52.6,4.0,0.0,0.0,0.0,1.0,8.658043322828295,5.287693700234703,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,33.799999999999955,1.1025000000000027,0.1911035824079302,0.4288343356666338,-1.2135356270689737,3.961020212334703,4.718574888664238,-3.0663660811626445,-0.7497126410757047,-2.048544422473898
0.01,472.2857142857147,471.862344469715,1.870314285714288,130.45142857142855,230.5049354527557,11.142857142857142,1.7142857142857142,20.142857142857142,0.8571428571428571,0.0,0.0,0.8571428571428571,0.6887755102040816,30.85714285714285,0.3314323316516779,61.28571428571428,1.7142857142857142,3.142857142857143,0.0,3.142857142857143,3.142857142857143,5.18446307796925,1764.622942258234,49.6624380115974,26.616010973954857,6.5449367956702265,0.8571428571428571,0.0,0.0,0.0,0.8571428571428571,0.189033189033189,0.1124338624338624,183.478,0.0250999999999999,52.6,4.0,0.0,2.0,0.0,0.0,8.563376623376623,4.125897657686229,1.0,0.0,0.0,0.0,0.0,0.01,0.2857142857142857,0.2857142857142857,0.4285714285714285,60.07999999999996,1.014800000000004,0.189033189033189,0.3638785263209226,-0.07909157702751385,2.7609966965128216,5.274443037474725,0.3485155749066961,3.711580147777165,5.782684799124908
